episode_uid,slide_order,slide_label,l3_line1,l3_line2,template_used,segment,media_refs,library,rel_path,source,confidence,needs_human,notes
,10,,GSR One-on-one,"THE GENETIC CODE: ONE RULE, THREE BILLION YEARS",lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,11,,GSR One-on-one,THE ORGANISM READS THE STOP SIGNAL TWO WAYS AND THRIVES,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,12,,GSR One-on-one,THE RESEARCHERS CALL THE AMBIGUITY A FEATURE,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,13,,GSR One-on-one,BERKELEY FINDS A CRACK IN BIOLOGY'S MOST FUNDAMENTAL RULE,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,14,,GSR One-on-one,THE CODE IS MORE SOPHISTICATED THAN WE ASSUMED,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,15,,GSR One-on-one,CREATION RESEARCH AND THE CASE FOR INTENTIONAL DESIGN,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,16,,GSR One-on-one,A RARE AMINO ACID THAT NEEDS ITS OWN MACHINERY,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,17,,GSR One-on-one,DESIGNED FLEXIBILITY LOOKS DIFFERENT FROM ACCIDENT,lower_third,interview_2,GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,kids’ corner,"CURIOUS MINDS, BIBLICAL TRUTHS – WELCOME TO KIDS CORNER!",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_KIDDY_CORNER_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,kids’ corner,"FUN, FAITH & FASCINATING FACTS – KIDS CORNER!",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_KIDDY_CORNER_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,Ministry REPORT,"IMPACTING LIVES, SHARING TRUTH – MINISTRY REPORT",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,Ministry REPORT,MINISTRY Report: Latest News from The Wonders Center,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,Ministry REPORT,BILLY HALLOWELL | CBN'S ANGELS AND DEMONS film,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,Ministry REPORT,"Davidrives.com/give | 931-212-7990 
 | 501C3 Non-Profit",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,Ministry REPORT,BEHIND THE SCENES OF OUR MISSION – MINISTRY REPORT,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,Ministry REPORT,WATCH FULL INTERVIEW: YOUTUBE & PODCAST PLATFORMS,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,Ministry REPORT,SUPPORT THE MISSION | DAVIDRIVES.COM | 931-212-7990,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,8,,Ministry REPORT,EXCITING UPDATES FROM THE FIELD – MINISTRY REPORT,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_MINISTRY_UPDATE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,DAVID'S TAKE: THE POLE FLIP,THE REAL SCIENCE IS STRANGER AND MORE FASCINATING THAN ANY FILM,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,DAVID'S TAKE: THE POLE FLIP,IT HAS BEEN A LONG TIME SINCE EARTH'S LAST MAGNETIC FLIP,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,DAVID'S TAKE: THE POLE FLIP,THE HEAVENS DECLARE HIS GLORY AND THE FIRMAMENT SHOWS HIS WORK,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,DAVID'S TAKE: THE POLE FLIP,THE FIELD WEAKENED DRAMATICALLY FOR TWO THOUSAND LONG YEARS,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,DAVID'S TAKE: THE POLE FLIP,HOMO SAPIENS ADAPTED TO A CRISIS THAT WIPED OUT OTHER GROUPS,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,GENESIS SCIENCE REPORT,DEEP BENEATH YOUR FEET SOMETHING EXTRAORDINARY IS HAPPENING,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,DAVID'S TAKE: THE POLE FLIP,NOAA SAYS THERE IS NO REAL THREAT TO LIFE FROM A POLE FLIP,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,8,,DAVID'S TAKE: THE POLE FLIP,THE MAGNETOSPHERE DEFLECTS A CONSTANT BARRAGE FROM THE SUN,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,9,,DAVID'S TAKE: THE POLE FLIP,HOLLYWOOD LOVES THE MAGNETIC APOCALYPSE SCENARIO,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,10,,DAVID'S TAKE: THE POLE FLIP,HEADLINES SELL WORRY BUT THE HARD DATA TELLS ANOTHER STORY,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,11,,DAVID'S TAKE: THE POLE FLIP,THE TOOLS THAT SAVED OUR ANCESTORS WERE NOT AVAILABLE TO ALL,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,12,,DAVID'S TAKE: THE POLE FLIP,EARTH'S OUTER CORE BUILDS THE FIELD THAT GUARDS ALL LIFE,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,13,,DAVID'S TAKE: THE POLE FLIP,GEOLOGICAL RECORDS SHOW MANY PAST REVERSALS OF THE MAGNETIC FIELD,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,14,,DAVID'S TAKE: THE POLE FLIP,THE AURORA BOREALIS REMINDS US THAT SOMETHING STANDS GUARD,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_E_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
